isic_id,lesion_id,diagnosis_3,binary_label,label,image_path
synthetic_diff_04629,synthetic_diff_04629,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04629.png
synthetic_diff_04630,synthetic_diff_04630,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04630.png
synthetic_diff_04631,synthetic_diff_04631,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04631.png
synthetic_diff_04632,synthetic_diff_04632,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04632.png
synthetic_diff_04633,synthetic_diff_04633,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04633.png
synthetic_diff_04634,synthetic_diff_04634,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04634.png
synthetic_diff_04635,synthetic_diff_04635,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04635.png
synthetic_diff_04636,synthetic_diff_04636,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04636.png
synthetic_diff_04637,synthetic_diff_04637,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04637.png
synthetic_diff_04638,synthetic_diff_04638,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04638.png
synthetic_diff_04639,synthetic_diff_04639,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04639.png
synthetic_diff_04640,synthetic_diff_04640,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04640.png
synthetic_diff_04641,synthetic_diff_04641,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04641.png
synthetic_diff_04642,synthetic_diff_04642,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04642.png
synthetic_diff_04643,synthetic_diff_04643,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04643.png
synthetic_diff_04644,synthetic_diff_04644,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04644.png
synthetic_diff_04645,synthetic_diff_04645,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04645.png
synthetic_diff_04646,synthetic_diff_04646,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04646.png
synthetic_diff_04647,synthetic_diff_04647,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04647.png
synthetic_diff_04648,synthetic_diff_04648,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04648.png
synthetic_diff_04649,synthetic_diff_04649,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04649.png
synthetic_diff_04650,synthetic_diff_04650,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04650.png
synthetic_diff_04651,synthetic_diff_04651,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04651.png
synthetic_diff_04652,synthetic_diff_04652,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04652.png
synthetic_diff_04653,synthetic_diff_04653,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04653.png
synthetic_diff_04654,synthetic_diff_04654,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04654.png
synthetic_diff_04655,synthetic_diff_04655,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04655.png
synthetic_diff_04656,synthetic_diff_04656,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04656.png
synthetic_diff_04657,synthetic_diff_04657,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04657.png
synthetic_diff_04658,synthetic_diff_04658,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04658.png
synthetic_diff_04659,synthetic_diff_04659,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04659.png
synthetic_diff_04660,synthetic_diff_04660,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04660.png
synthetic_diff_04661,synthetic_diff_04661,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04661.png
synthetic_diff_04662,synthetic_diff_04662,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04662.png
synthetic_diff_04663,synthetic_diff_04663,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04663.png
synthetic_diff_04664,synthetic_diff_04664,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04664.png
synthetic_diff_04665,synthetic_diff_04665,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04665.png
synthetic_diff_04666,synthetic_diff_04666,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04666.png
synthetic_diff_04667,synthetic_diff_04667,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04667.png
synthetic_diff_04668,synthetic_diff_04668,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04668.png
synthetic_diff_04669,synthetic_diff_04669,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04669.png
synthetic_diff_04670,synthetic_diff_04670,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04670.png
synthetic_diff_04671,synthetic_diff_04671,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04671.png
synthetic_diff_04672,synthetic_diff_04672,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04672.png
synthetic_diff_04673,synthetic_diff_04673,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04673.png
synthetic_diff_04674,synthetic_diff_04674,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04674.png
synthetic_diff_04675,synthetic_diff_04675,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04675.png
synthetic_diff_04676,synthetic_diff_04676,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04676.png
synthetic_diff_04677,synthetic_diff_04677,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04677.png
synthetic_diff_04678,synthetic_diff_04678,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04678.png
synthetic_diff_04679,synthetic_diff_04679,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04679.png
synthetic_diff_04680,synthetic_diff_04680,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04680.png
synthetic_diff_04681,synthetic_diff_04681,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04681.png
synthetic_diff_04682,synthetic_diff_04682,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04682.png
synthetic_diff_04683,synthetic_diff_04683,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04683.png
synthetic_diff_04684,synthetic_diff_04684,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04684.png
synthetic_diff_04685,synthetic_diff_04685,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04685.png
synthetic_diff_04686,synthetic_diff_04686,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04686.png
synthetic_diff_04687,synthetic_diff_04687,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04687.png
synthetic_diff_04688,synthetic_diff_04688,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04688.png
synthetic_diff_04689,synthetic_diff_04689,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04689.png
synthetic_diff_04690,synthetic_diff_04690,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04690.png
synthetic_diff_04691,synthetic_diff_04691,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04691.png
synthetic_diff_04692,synthetic_diff_04692,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04692.png
synthetic_diff_04693,synthetic_diff_04693,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04693.png
synthetic_diff_04694,synthetic_diff_04694,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04694.png
synthetic_diff_04695,synthetic_diff_04695,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04695.png
synthetic_diff_04696,synthetic_diff_04696,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04696.png
synthetic_diff_04697,synthetic_diff_04697,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04697.png
synthetic_diff_04698,synthetic_diff_04698,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04698.png
synthetic_diff_04699,synthetic_diff_04699,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04699.png
synthetic_diff_04700,synthetic_diff_04700,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04700.png
synthetic_diff_04701,synthetic_diff_04701,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04701.png
synthetic_diff_04702,synthetic_diff_04702,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04702.png
synthetic_diff_04703,synthetic_diff_04703,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04703.png
synthetic_diff_04704,synthetic_diff_04704,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04704.png
synthetic_diff_04705,synthetic_diff_04705,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04705.png
synthetic_diff_04706,synthetic_diff_04706,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04706.png
synthetic_diff_04707,synthetic_diff_04707,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04707.png
synthetic_diff_04708,synthetic_diff_04708,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04708.png
synthetic_diff_04709,synthetic_diff_04709,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04709.png
synthetic_diff_04710,synthetic_diff_04710,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04710.png
synthetic_diff_04711,synthetic_diff_04711,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04711.png
synthetic_diff_04712,synthetic_diff_04712,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04712.png
synthetic_diff_04713,synthetic_diff_04713,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04713.png
synthetic_diff_04714,synthetic_diff_04714,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04714.png
synthetic_diff_04715,synthetic_diff_04715,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04715.png
synthetic_diff_04716,synthetic_diff_04716,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04716.png
synthetic_diff_04717,synthetic_diff_04717,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04717.png
synthetic_diff_04718,synthetic_diff_04718,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04718.png
synthetic_diff_04719,synthetic_diff_04719,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04719.png
synthetic_diff_04720,synthetic_diff_04720,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04720.png
synthetic_diff_04721,synthetic_diff_04721,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04721.png
synthetic_diff_04722,synthetic_diff_04722,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04722.png
synthetic_diff_04723,synthetic_diff_04723,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04723.png
synthetic_diff_04724,synthetic_diff_04724,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04724.png
synthetic_diff_04725,synthetic_diff_04725,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04725.png
synthetic_diff_04726,synthetic_diff_04726,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04726.png
synthetic_diff_04727,synthetic_diff_04727,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04727.png
synthetic_diff_04728,synthetic_diff_04728,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04728.png
synthetic_diff_04729,synthetic_diff_04729,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04729.png
synthetic_diff_04730,synthetic_diff_04730,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04730.png
synthetic_diff_04731,synthetic_diff_04731,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04731.png
synthetic_diff_04732,synthetic_diff_04732,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04732.png
synthetic_diff_04733,synthetic_diff_04733,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04733.png
synthetic_diff_04734,synthetic_diff_04734,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04734.png
synthetic_diff_04735,synthetic_diff_04735,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04735.png
synthetic_diff_04736,synthetic_diff_04736,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04736.png
synthetic_diff_04737,synthetic_diff_04737,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04737.png
synthetic_diff_04738,synthetic_diff_04738,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04738.png
synthetic_diff_04739,synthetic_diff_04739,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04739.png
synthetic_diff_04740,synthetic_diff_04740,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04740.png
synthetic_diff_04741,synthetic_diff_04741,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04741.png
synthetic_diff_04742,synthetic_diff_04742,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04742.png
synthetic_diff_04743,synthetic_diff_04743,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04743.png
synthetic_diff_04744,synthetic_diff_04744,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04744.png
synthetic_diff_04745,synthetic_diff_04745,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04745.png
synthetic_diff_04746,synthetic_diff_04746,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04746.png
synthetic_diff_04747,synthetic_diff_04747,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04747.png
synthetic_diff_04748,synthetic_diff_04748,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04748.png
synthetic_diff_04749,synthetic_diff_04749,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04749.png
synthetic_diff_04750,synthetic_diff_04750,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04750.png
synthetic_diff_04751,synthetic_diff_04751,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04751.png
synthetic_diff_04752,synthetic_diff_04752,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/diffusion/sdxl_melanoma_lora_run1/generated_checkpoint_2000/diffusion_melanoma_04752.png
