isic_id,lesion_id,diagnosis_3,binary_label,label,image_path
synthetic_gan500_04784,synthetic_gan500_04784,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4784.png
synthetic_gan500_04785,synthetic_gan500_04785,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4785.png
synthetic_gan500_04786,synthetic_gan500_04786,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4786.png
synthetic_gan500_04787,synthetic_gan500_04787,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4787.png
synthetic_gan500_04788,synthetic_gan500_04788,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4788.png
synthetic_gan500_04789,synthetic_gan500_04789,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4789.png
synthetic_gan500_04790,synthetic_gan500_04790,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4790.png
synthetic_gan500_04791,synthetic_gan500_04791,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4791.png
synthetic_gan500_04792,synthetic_gan500_04792,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4792.png
synthetic_gan500_04793,synthetic_gan500_04793,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4793.png
synthetic_gan500_04794,synthetic_gan500_04794,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4794.png
synthetic_gan500_04795,synthetic_gan500_04795,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4795.png
synthetic_gan500_04796,synthetic_gan500_04796,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4796.png
synthetic_gan500_04797,synthetic_gan500_04797,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4797.png
synthetic_gan500_04798,synthetic_gan500_04798,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4798.png
synthetic_gan500_04799,synthetic_gan500_04799,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4799.png
synthetic_gan500_04800,synthetic_gan500_04800,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4800.png
synthetic_gan500_04801,synthetic_gan500_04801,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4801.png
synthetic_gan500_04802,synthetic_gan500_04802,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4802.png
synthetic_gan500_04803,synthetic_gan500_04803,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4803.png
synthetic_gan500_04804,synthetic_gan500_04804,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4804.png
synthetic_gan500_04805,synthetic_gan500_04805,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4805.png
synthetic_gan500_04806,synthetic_gan500_04806,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4806.png
synthetic_gan500_04807,synthetic_gan500_04807,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4807.png
synthetic_gan500_04808,synthetic_gan500_04808,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4808.png
synthetic_gan500_04809,synthetic_gan500_04809,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4809.png
synthetic_gan500_04810,synthetic_gan500_04810,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4810.png
synthetic_gan500_04811,synthetic_gan500_04811,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4811.png
synthetic_gan500_04812,synthetic_gan500_04812,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4812.png
synthetic_gan500_04813,synthetic_gan500_04813,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4813.png
synthetic_gan500_04814,synthetic_gan500_04814,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4814.png
synthetic_gan500_04815,synthetic_gan500_04815,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4815.png
synthetic_gan500_04816,synthetic_gan500_04816,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4816.png
synthetic_gan500_04817,synthetic_gan500_04817,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4817.png
synthetic_gan500_04818,synthetic_gan500_04818,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4818.png
synthetic_gan500_04819,synthetic_gan500_04819,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4819.png
synthetic_gan500_04820,synthetic_gan500_04820,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4820.png
synthetic_gan500_04821,synthetic_gan500_04821,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4821.png
synthetic_gan500_04822,synthetic_gan500_04822,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4822.png
synthetic_gan500_04823,synthetic_gan500_04823,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4823.png
synthetic_gan500_04824,synthetic_gan500_04824,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4824.png
synthetic_gan500_04825,synthetic_gan500_04825,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4825.png
synthetic_gan500_04826,synthetic_gan500_04826,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4826.png
synthetic_gan500_04827,synthetic_gan500_04827,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4827.png
synthetic_gan500_04828,synthetic_gan500_04828,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4828.png
synthetic_gan500_04829,synthetic_gan500_04829,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4829.png
synthetic_gan500_04830,synthetic_gan500_04830,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4830.png
synthetic_gan500_04831,synthetic_gan500_04831,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4831.png
synthetic_gan500_04832,synthetic_gan500_04832,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4832.png
synthetic_gan500_04833,synthetic_gan500_04833,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4833.png
synthetic_gan500_04834,synthetic_gan500_04834,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4834.png
synthetic_gan500_04835,synthetic_gan500_04835,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4835.png
synthetic_gan500_04836,synthetic_gan500_04836,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4836.png
synthetic_gan500_04837,synthetic_gan500_04837,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4837.png
synthetic_gan500_04838,synthetic_gan500_04838,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4838.png
synthetic_gan500_04839,synthetic_gan500_04839,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4839.png
synthetic_gan500_04840,synthetic_gan500_04840,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4840.png
synthetic_gan500_04841,synthetic_gan500_04841,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4841.png
synthetic_gan500_04842,synthetic_gan500_04842,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4842.png
synthetic_gan500_04843,synthetic_gan500_04843,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4843.png
synthetic_gan500_04844,synthetic_gan500_04844,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4844.png
synthetic_gan500_04845,synthetic_gan500_04845,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4845.png
synthetic_gan500_04846,synthetic_gan500_04846,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4846.png
synthetic_gan500_04847,synthetic_gan500_04847,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4847.png
synthetic_gan500_04848,synthetic_gan500_04848,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4848.png
synthetic_gan500_04849,synthetic_gan500_04849,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4849.png
synthetic_gan500_04850,synthetic_gan500_04850,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4850.png
synthetic_gan500_04851,synthetic_gan500_04851,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4851.png
synthetic_gan500_04852,synthetic_gan500_04852,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4852.png
synthetic_gan500_04853,synthetic_gan500_04853,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4853.png
synthetic_gan500_04854,synthetic_gan500_04854,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4854.png
synthetic_gan500_04855,synthetic_gan500_04855,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4855.png
synthetic_gan500_04856,synthetic_gan500_04856,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4856.png
synthetic_gan500_04857,synthetic_gan500_04857,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4857.png
synthetic_gan500_04858,synthetic_gan500_04858,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4858.png
synthetic_gan500_04859,synthetic_gan500_04859,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4859.png
synthetic_gan500_04860,synthetic_gan500_04860,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4860.png
synthetic_gan500_04861,synthetic_gan500_04861,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4861.png
synthetic_gan500_04862,synthetic_gan500_04862,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4862.png
synthetic_gan500_04863,synthetic_gan500_04863,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4863.png
synthetic_gan500_04864,synthetic_gan500_04864,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4864.png
synthetic_gan500_04865,synthetic_gan500_04865,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4865.png
synthetic_gan500_04866,synthetic_gan500_04866,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4866.png
synthetic_gan500_04867,synthetic_gan500_04867,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4867.png
synthetic_gan500_04868,synthetic_gan500_04868,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4868.png
synthetic_gan500_04869,synthetic_gan500_04869,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4869.png
synthetic_gan500_04870,synthetic_gan500_04870,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4870.png
synthetic_gan500_04871,synthetic_gan500_04871,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4871.png
synthetic_gan500_04872,synthetic_gan500_04872,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4872.png
synthetic_gan500_04873,synthetic_gan500_04873,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4873.png
synthetic_gan500_04874,synthetic_gan500_04874,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4874.png
synthetic_gan500_04875,synthetic_gan500_04875,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4875.png
synthetic_gan500_04876,synthetic_gan500_04876,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4876.png
synthetic_gan500_04877,synthetic_gan500_04877,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4877.png
synthetic_gan500_04878,synthetic_gan500_04878,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4878.png
synthetic_gan500_04879,synthetic_gan500_04879,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4879.png
synthetic_gan500_04880,synthetic_gan500_04880,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4880.png
synthetic_gan500_04881,synthetic_gan500_04881,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4881.png
synthetic_gan500_04882,synthetic_gan500_04882,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4882.png
synthetic_gan500_04883,synthetic_gan500_04883,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4883.png
synthetic_gan500_04884,synthetic_gan500_04884,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4884.png
synthetic_gan500_04885,synthetic_gan500_04885,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4885.png
synthetic_gan500_04886,synthetic_gan500_04886,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4886.png
synthetic_gan500_04887,synthetic_gan500_04887,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4887.png
synthetic_gan500_04888,synthetic_gan500_04888,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4888.png
synthetic_gan500_04889,synthetic_gan500_04889,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4889.png
synthetic_gan500_04890,synthetic_gan500_04890,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4890.png
synthetic_gan500_04891,synthetic_gan500_04891,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4891.png
synthetic_gan500_04892,synthetic_gan500_04892,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4892.png
synthetic_gan500_04893,synthetic_gan500_04893,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4893.png
synthetic_gan500_04894,synthetic_gan500_04894,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4894.png
synthetic_gan500_04895,synthetic_gan500_04895,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4895.png
synthetic_gan500_04896,synthetic_gan500_04896,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4896.png
synthetic_gan500_04897,synthetic_gan500_04897,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4897.png
synthetic_gan500_04898,synthetic_gan500_04898,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4898.png
synthetic_gan500_04899,synthetic_gan500_04899,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4899.png
synthetic_gan500_04900,synthetic_gan500_04900,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4900.png
synthetic_gan500_04901,synthetic_gan500_04901,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4901.png
synthetic_gan500_04902,synthetic_gan500_04902,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4902.png
synthetic_gan500_04903,synthetic_gan500_04903,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4903.png
synthetic_gan500_04904,synthetic_gan500_04904,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4904.png
synthetic_gan500_04905,synthetic_gan500_04905,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4905.png
synthetic_gan500_04906,synthetic_gan500_04906,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4906.png
synthetic_gan500_04907,synthetic_gan500_04907,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4907.png
synthetic_gan500_04908,synthetic_gan500_04908,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4908.png
synthetic_gan500_04909,synthetic_gan500_04909,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4909.png
synthetic_gan500_04910,synthetic_gan500_04910,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4910.png
synthetic_gan500_04911,synthetic_gan500_04911,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4911.png
synthetic_gan500_04912,synthetic_gan500_04912,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4912.png
synthetic_gan500_04913,synthetic_gan500_04913,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4913.png
synthetic_gan500_04914,synthetic_gan500_04914,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4914.png
synthetic_gan500_04915,synthetic_gan500_04915,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4915.png
synthetic_gan500_04916,synthetic_gan500_04916,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4916.png
synthetic_gan500_04917,synthetic_gan500_04917,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4917.png
synthetic_gan500_04918,synthetic_gan500_04918,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4918.png
synthetic_gan500_04919,synthetic_gan500_04919,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4919.png
synthetic_gan500_04920,synthetic_gan500_04920,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4920.png
synthetic_gan500_04921,synthetic_gan500_04921,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4921.png
synthetic_gan500_04922,synthetic_gan500_04922,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4922.png
synthetic_gan500_04923,synthetic_gan500_04923,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4923.png
synthetic_gan500_04924,synthetic_gan500_04924,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4924.png
synthetic_gan500_04925,synthetic_gan500_04925,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4925.png
synthetic_gan500_04926,synthetic_gan500_04926,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4926.png
synthetic_gan500_04927,synthetic_gan500_04927,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4927.png
synthetic_gan500_04928,synthetic_gan500_04928,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4928.png
synthetic_gan500_04929,synthetic_gan500_04929,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4929.png
synthetic_gan500_04930,synthetic_gan500_04930,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4930.png
synthetic_gan500_04931,synthetic_gan500_04931,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4931.png
synthetic_gan500_04932,synthetic_gan500_04932,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4932.png
synthetic_gan500_04933,synthetic_gan500_04933,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4933.png
synthetic_gan500_04934,synthetic_gan500_04934,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4934.png
synthetic_gan500_04935,synthetic_gan500_04935,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4935.png
synthetic_gan500_04936,synthetic_gan500_04936,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4936.png
synthetic_gan500_04937,synthetic_gan500_04937,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4937.png
synthetic_gan500_04938,synthetic_gan500_04938,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4938.png
synthetic_gan500_04939,synthetic_gan500_04939,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4939.png
synthetic_gan500_04940,synthetic_gan500_04940,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4940.png
synthetic_gan500_04941,synthetic_gan500_04941,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4941.png
synthetic_gan500_04942,synthetic_gan500_04942,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4942.png
synthetic_gan500_04943,synthetic_gan500_04943,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4943.png
synthetic_gan500_04944,synthetic_gan500_04944,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4944.png
synthetic_gan500_04945,synthetic_gan500_04945,"Melanoma, NOS",Melanoma,1,/content/drive/MyDrive/bachelor_thesis_data/gan/generated_500kimg_full/seed4945.png
